index,latitude,longitude,year
6152,45.53418509490266,-73.57358872890472,2019
6153,45.532674,-73.571776,2019
6154,45.53229,-73.57544,2019
6155,45.53092,-73.57674,2019
6156,45.52775814390426,-73.57618510723114,2019
6157,45.52940777616881,-73.57815384864807,2019
6158,45.53081622781595,-73.58162596821785,2019
6159,45.49452705626516,-73.55675250291823,2019
6160,45.5329774553515,-73.58122229576111,2019
6161,45.53582823686429,-73.57869029045105,2019
6162,45.54612387708119,-73.64664673805237,2019
6163,45.53543,-73.5822,2019
6164,45.5333136054992,-73.58373686671257,2019
6165,45.53251395631143,-73.58481109142303,2019
6166,45.5337352275406,-73.589306473732,2019
6167,45.53703,-73.58584,2019
6168,45.530871318676006,-73.59834551811218,2019
6169,45.527432126380575,-73.57991673052311,2019
6170,45.53045006508681,-73.58763813972473,2019
6171,45.51958082831579,-73.5601159930229,2019
6173,45.51908844137639,-73.56950908899307,2019
6174,45.51908,-73.5727,2019
6175,45.52027785033668,-73.5682162642479,2019
6176,45.52496323980324,-73.57555881142616,2019
6177,45.52242565278864,-73.57418417930603,2019
6178,45.5222776,-73.5775906,2019
6179,45.52060423232697,-73.57598394155502,2019
6180,45.5094183667176,-73.56135785579681,2019
6181,45.5173538,-73.58212888,2019
6182,45.52175120848515,-73.58526840806007,2019
6183,45.5223645775784,-73.58414590358734,2019
6184,45.524673,-73.58255,2019
6185,45.54912085535069,-73.60087350010872,2019
6186,45.52931012171625,-73.58865737915039,2019
6187,45.52562819123256,-73.58177483081818,2019
6188,45.52602656522141,-73.57785880565643,2019
6189,45.55072306022627,-73.60957056283951,2019
6190,45.527009334270645,-73.58576595783234,2019
6191,45.531401,-73.612674,2019
6192,45.52996959525513,-73.5919028520584,2019
6193,45.521495,-73.596758,2019
6194,45.48947622882084,-73.58456566929817,2019
6195,45.5240365462478,-73.59014332294464,2019
6196,45.52134173413233,-73.58941912651062,2019
6197,45.53898439552301,-73.5824453830719,2019
6198,45.52974,-73.59527,2019
6199,45.52593073022709,-73.59883904457092,2019
6200,45.52462848559264,-73.5958108305931,2019
6201,45.52354419830203,-73.58733236789703,2019
6202,45.51007154847701,-73.57075229287146,2019
6203,45.50658668914343,-73.57329905033112,2019
6204,45.508140959417744,-73.57492983341217,2019
6205,45.50936142835129,-73.57386365532875,2019
6206,45.51059,-73.57547,2019
6207,45.51283174510449,-73.57688784599304,2019
6208,45.51069,-73.57805,2019
6209,45.51254135285248,-73.57067719101906,2019
6210,45.55069206841976,-73.65636706352234,2019
6211,45.515616239398405,-73.57580825686453,2019
6212,45.51509198406273,-73.58114182949066,2019
6213,45.51687640567004,-73.57946008443832,2019
6214,45.516090801970655,-73.5701286792755,2019
6215,45.50083231626815,-73.57245951890945,2019
6216,45.51483985896893,-73.58477890491486,2019
6217,45.51896722332005,-73.5836161673069,2019
6218,45.51258740220925,-73.57373893260956,2019
6219,45.51740076184449,-73.57460528612137,2019
6220,45.519216236873945,-73.57718020677567,2019
6221,45.51941,-73.58685,2019
6222,45.51825290855221,-73.5883381962776,2019
6223,45.517,-73.589,2019
6224,45.51829,-73.59235,2019
6225,45.520188,-73.590559,2019
6226,45.575707,-73.561562,2019
6227,45.52103885732127,-73.59490692615509,2019
6228,45.527363,-73.607723,2019
6229,45.5211613236904,-73.5856157541275,2019
6230,45.5238561444472,-73.60012650489807,2019
6231,45.523026476635074,-73.60184043645859,2019
6232,45.524265806034656,-73.61127376556396,2019
6233,45.5242864769531,-73.60497325658798,2019
6234,45.527410360532215,-73.60393524169922,2019
6235,45.52655700191558,-73.5982757806778,2019
6236,45.5376492623372,-73.57978463172913,2019
6237,45.53200800170645,-73.58044445514679,2019
6240,45.5057209331225,-73.62945914268494,2019
6241,45.51753998795678,-73.59783187508583,2019
6243,45.52068774,-73.6084279,2019
6245,45.5225858,-73.61265779,2019
6246,45.52027053865367,-73.61484915018082,2019
6247,45.53226461018495,-73.6110632121563,2019
6248,45.518593,-73.581566,2019
6249,45.53696,-73.61199,2019
6250,45.53678525128436,-73.6148879583925,2019
6251,45.53441493337628,-73.6123164743185,2019
6252,45.53318,-73.61544,2019
6253,45.540138286478616,-73.61402839422226,2019
6254,45.54006,-73.60897,2019
6255,45.53848,-73.60556,2019
6257,45.53626117851967,-73.60754549503326,2019
6258,45.53708783301333,-73.59321847558022,2019
6259,45.540881,-73.584157,2019
6260,45.53923559055867,-73.58594566583633,2019
6261,45.54459855947176,-73.58822286128998,2019
6262,45.53715922533132,-73.59747648239136,2019
6263,45.47117930747152,-73.6270022392273,2019
6264,45.5425697477813,-73.59214425086974,2019
6265,45.539258526059406,-73.5774591565132,2019
6266,45.546661109634606,-73.58868420124054,2019
6267,45.54437554639807,-73.59564453363419,2019
6268,45.539932183126695,-73.59934329986572,2019
6269,45.5376278134876,-73.5533943772316,2019
6270,45.54345172630376,-73.60101029276848,2019
6271,45.640002860465096,-73.49011301994324,2019
6272,45.546539011777845,-73.59866470098495,2019
6273,45.546797412794085,-73.60266387462616,2019
6274,45.531164,-73.583695,2019
6275,45.54484558108033,-73.61053615808486,2019
6276,45.54166959576632,-73.60760450363159,2019
6277,45.5481863712796,-73.592010140419,2019
6278,45.55001,-73.59576,2019
6279,45.55158518908433,-73.59916493296623,2019
6280,45.52437479806464,-73.5918103158474,2019
6281,45.52769780849099,-73.58625277876854,2019
6301,45.518309446368,-73.60328614711761,2019
6302,45.516078703024085,-73.60779762268066,2019
6303,45.51414486304299,-73.6203020811081,2019
6304,45.515617,-73.614991,2019
6305,45.514379,-73.610871,2019
6306,45.510086,-73.611429,2019
6307,45.52017845247635,-73.57942387461662,2019
6309,45.4568844514464,-73.57260704040527,2019
6310,45.50687644639119,-73.62359181046486,2019
6311,45.53488214147823,-73.60941231250763,2019
6312,45.50144933057703,-73.63305062055588,2019
6313,45.470303,-73.589848,2019
6314,45.52932643090091,-73.57480645179749,2019
6315,45.49626477461565,-73.62154394388199,2019
6316,45.49705494399436,-73.61865252256392,2019
6321,45.53589982664126,-73.62244248390198,2019
6322,45.53873794947064,-73.62802147865295,2019
6323,45.53966322230556,-73.63447487354279,2019
6324,45.54560354555274,-73.63474041223526,2019
6327,45.53926979810152,-73.6208787560463,2019
6328,45.53893805473212,-73.62429320812224,2019
6329,45.54095134225734,-73.62637460231781,2019
6330,45.540780049798,-73.63040059804916,2019
6331,45.543423548290185,-73.63246187567711,2019
6332,45.54248521237199,-73.63634169101715,2019
6333,45.547218,-73.631103,2019
6334,45.54371190262865,-73.62828433513641,2019
6335,45.54481928225348,-73.6215104162693,2019
6336,45.54297175887712,-73.61793905496597,2019
6338,45.54595481682399,-73.62699151039122,2019
6339,45.474565185029945,-73.62403571605682,2019
6340,45.544867,-73.614841,2019
6341,45.467369,-73.570769,2019
6343,45.55068361610596,-73.61529305577278,2019
6344,45.53524809921431,-73.61756354570389,2019
6345,45.55496126357668,-73.61073732376097,2019
6346,45.54969542033443,-73.55464696884155,2019
6347,45.559199,-73.599658,2019
6349,45.4757434,-73.5646007,2019
6350,45.48149081388884,-73.56475353240967,2019
6354,45.471743,-73.613924,2019
6355,45.55626186680846,-73.53744059801102,2019
6356,45.47710675189806,-73.6214379966259,2019
6357,45.557487317400046,-73.5887485742569,2019
6358,45.551937362101,-73.59392791986465,2019
6359,45.50981336049594,-73.5638952255249,2019
6360,45.553215,-73.58752,2019
6361,45.54968589617967,-73.59115451574326,2019
6362,45.54779995287998,-73.58486741781235,2019
6363,45.46892698487744,-73.6198702454567,2019
6364,45.54991069359101,-73.55826258659361,2019
6366,45.51014162409143,-73.6247518658638,2019
6367,45.54729491851639,-73.57899874448776,2019
6368,45.55030553030546,-73.57335269451141,2019
6369,45.45750908083069,-73.6394852399826,2019
6370,45.557192,-73.569847,2019
6371,45.546978,-73.575515,2019
6372,45.5451997,-73.57645065,2019
6373,45.547226645250745,-73.56986984610558,2019
6374,45.55389801568004,-73.5713866353035,2019
6375,45.477249,-73.587238,2019
6376,45.552842358447656,-73.56529533863068,2019
6377,45.47968,-73.56385,2019
6379,45.4632535358533,-73.57587933540344,2019
6380,45.551584,-73.561916,2019
6381,45.5457759528664,-73.56217458844185,2019
6383,45.55357073967113,-73.56049418449402,2019
6384,45.54545890380305,-73.55666935443878,2019
6385,45.53611005443118,-73.5762870311737,2019
6386,45.54178033474308,-73.55571448802948,2019
6387,45.54690718297082,-73.5515570640564,2019
6388,45.55076798270114,-73.54942739009857,2019
6389,45.54158631132448,-73.61248075962067,2019
6391,45.54428417385149,-73.54533970355988,2019
6393,45.54111008519643,-73.54754984378815,2019
6394,45.54740496161695,-73.54467451572418,2019
6395,45.561782815423854,-73.54661107063293,2019
6396,45.55421375524564,-73.55155974626541,2019
6397,45.55321884238814,-73.53978216648102,2019
6398,45.5511918874866,-73.54087248444557,2019
6401,45.48772278774177,-73.5690826177597,2019
6402,45.47266800851548,-73.585389778018,2019
6403,45.48504797982277,-73.5719633102417,2019
6404,45.485889,-73.577514,2019
6405,45.4820980397155,-73.57487618923187,2019
6406,45.48020822800015,-73.57759863138199,2019
6407,45.48392802,-73.57731164,2019
6408,45.4891,-73.57656,2019
6409,45.48621939184824,-73.5737469792366,2019
6410,45.54640752148169,-73.63842844963074,2019
6411,45.5133025720765,-73.57296109199524,2019
6412,45.553262,-73.638615,2019
6413,45.50355184389659,-73.56875538825989,2019
6414,45.48013378575666,-73.58590811491013,2019
6415,45.46981978744856,-73.61696138978003,2019
6416,45.47735333523628,-73.61537218093872,2019
6417,45.55415230370231,-73.54749351739883,2019
6418,45.49810026070624,-73.65294188261032,2019
6419,45.491513,-73.633649,2019
6420,45.48538473242346,-73.62814217805862,2019
6421,45.54124722370603,-73.59104454517365,2019
6422,45.55357892880519,-73.66208285093306,2019
6423,45.496302,-73.629822,2019
6424,45.49656303562923,-73.56491714715958,2019
6425,45.462846046287325,-73.56592163443565,2019
6426,45.459487694540734,-73.57209205627441,2019
6427,45.47069642604657,-73.56542240828276,2019
6428,45.45998577640931,-73.54395568370819,2019
6429,45.46714,-73.54259,2019
6432,45.48697062,-73.58929306,2019
6433,45.48282602624293,-73.59084337949753,2019
6434,45.47742856483265,-73.60016942024231,2019
6435,45.48129146961133,-73.6003303527832,2019
6436,45.48580087370364,-73.5957974300254,2019
6501,45.512800575819625,-73.5311159491539,2019
6502,45.5063732,-73.52457672,2019
6503,45.53035130173597,-73.6243924498558,2019
6504,45.52156536710626,-73.53533238172531,2019
6700,45.54996328646854,-73.53443384170531,2019
6701,45.50104110864491,-73.57717752456664,2019
6702,45.569789,-73.548081,2019
6703,45.55500446099039,-73.55535507202148,2019
6704,45.561594,-73.585643,2019
6705,45.456365,-73.57614,2019
6706,45.450729976972944,-73.5725748538971,2019
6707,45.45608545783109,-73.58193710446358,2019
6709,45.461685,-73.584039,2019
6710,45.55982811984724,-73.65832507610321,2019
6711,45.531938,-73.617842,2019
6712,45.43791380065227,-73.58274042606354,2019
6713,45.56776565172907,-73.57968807220459,2019
6714,45.417147421132526,-73.64422470331192,2019
6715,45.44454701497536,-73.57509076595306,2019
6716,45.56387237463668,-73.6555677652359,2019
6717,45.49456403292622,-73.63870203495026,2019
6718,45.466569,-73.623295,2019
6719,45.46072936353252,-73.63407254219055,2019
6720,45.5594818,-73.535496,2019
6721,45.5769632283486,-73.54683637619019,2019
6722,45.57498439946887,-73.53884875774384,2019
6723,45.564944,-73.577639,2019
6724,45.47166862589184,-73.582643866539,2019
6725,45.45085122,-73.5940272,2019
6726,45.56076192837154,-73.6505614221096,2019
6727,45.48408128505464,-73.56091797351837,2019
6728,45.52687028194893,-73.62672328948975,2019
6729,45.516426545782224,-73.5581123828888,2019
6730,45.570081,-73.573047,2019
6731,45.564353,-73.571244,2019
6732,45.477923,-73.559038,2019
6733,45.547172039327485,-73.6185210943222,2019
6734,45.54211889,-73.6225471,2019
6735,45.56105928295798,-73.6039674282074,2019
6736,45.55675103297278,-73.66716161370277,2019
6737,45.552123,-73.630103,2019
6738,45.50235036136798,-73.56658279895781,2019
6739,45.580314546424674,-73.5353136062622,2019
6741,45.48631864401023,-73.5702332854271,2019
6742,45.46339729163665,-73.59643578529356,2019
6743,45.494514,-73.583368,2019
6744,45.456355,-73.597557,2019
6745,45.52797966680089,-73.62388283014297,2019
6746,45.52357479400008,-73.62344294786453,2019
6747,45.53050525974957,-73.61470833420753,2019
6748,45.49282530947313,-73.55797827243805,2019
6749,45.50642115207643,-73.55646550655365,2019
6750,45.52872356043453,-73.58385890722275,2019
6752,45.52605851018324,-73.61296892166138,2019
6753,45.57414703721992,-73.57462137937546,2019
6754,45.45759682462104,-73.59052859581423,2019
6901,45.51689676614314,-73.5639488697052,2019
6902,45.521081043206834,-73.56227517127991,2019
6903,45.51666442219882,-73.57722043991089,2019
6904,45.5420595590383,-73.59787344932556,2019
6905,45.544377,-73.581018,2019
6906,45.5319548635849,-73.59816044569016,2019
6907,45.534136,-73.595478,2019
6908,45.53341043363302,-73.60112428665161,2019
6910,45.537041,-73.602026,2019
6912,45.5353599615622,-73.60363483428955,2019
6913,45.533348,-73.605834,2019
6915,45.53243586450861,-73.60665500164032,2019
6916,45.544513,-73.571564,2019
6917,45.54986843142164,-73.64765658974648,2019
6918,45.53755266430292,-73.58993947505951,2019
6919,45.55201648333515,-73.58185529708862,2019
6921,45.48401829,-73.5634366,2019
6923,45.54740777921938,-73.60766887664795,2019
6924,45.54975479298636,-73.60556602478027,2019
6925,45.55236372328009,-73.60286772251129,2019
6926,45.5246829812827,-73.5788968205452,2019
6927,45.50723,-73.615085,2019
6928,45.49876714523858,-73.61886978149414,2019
6929,45.53147464147482,-73.59242051839828,2019
6930,45.55984236120471,-73.61544728279114,2019
7001,45.531177514650885,-73.6321359872818,2019
7002,45.54485857398681,-73.66681426763535,2019
7003,45.49498148219463,-73.57773274183273,2019
7004,45.54983321292286,-73.64063255488873,2019
7005,45.56735205736566,-73.65378744900227,2019
7006,45.54764847825576,-73.6655656993389,2019
7007,45.51293324107222,-73.63389015197754,2019
7008,45.55076907833167,-73.62091094255447,2019
7009,45.51569016499682,-73.56096625328064,2019
7010,45.48285235405571,-73.63034427165985,2019
7011,45.52057363501344,-73.55614364147186,2019
7012,45.51433537033962,-73.55646349489689,2019
7013,45.4648769981855,-73.62659722566605,2019
7014,45.50427796704115,-73.61797660589218,2019
7015,45.42947143740888,-73.59309915918857,2019
7016,45.58284663189181,-73.54247644543648,2019
7017,45.55305326642512,-73.53242754936218,2019
7018,45.54522973039872,-73.53725016117096,2019
7019,45.52751292628879,-73.59879076480864,2019
7020,45.5436987529516,-73.55367332696915,2019
7021,45.51915286772737,-73.61646920442581,2019
7022,45.52222528598142,-73.60668718814848,2019
7023,45.56169026904608,-73.61051201820374,2019
7024,45.52723106564012,-73.58672618865965,2019
7025,45.52793332015246,-73.60122251338906,2019
7026,45.527041096087785,-73.59347056655677,2019
7027,45.537114135456825,-73.56913894414902,2019
7028,45.52774827884841,-73.59743893146515,2019
7029,45.5380207402854,-73.58352363109587,2019
7030,45.53340912723174,-73.57065707445145,2019
7031,45.52271891082773,-73.5772043466568,2019
7032,45.52625187609252,-73.58975838928018,2019
7033,45.50856686947439,-73.57769787311554,2019
7034,45.48049514330605,-73.57782661914825,2019
7035,45.53922374455291,-73.57383679656778,2019
7036,45.5198946757576,-73.59682738780975,2019
7037,45.5116382139746,-73.57463479042053,2019
7038,45.514107949601446,-73.57523024082184,2019
7039,45.543763151117474,-73.56772005558014,2019
7040,45.52951033828327,-73.61067965626717,2019
7041,45.50095054783712,-73.57457846403122,2019
7042,45.53233064590805,-73.62018674612045,2019
7043,45.549713734001415,-73.56384828686714,2019
7044,45.5793249650848,-73.5705041885376,2019
7045,45.53472725603326,-73.6147928237915,2019
7046,45.50238607958335,-73.57333794236183,2019
7047,45.49390894768301,-73.55950713157654,2019
7048,45.44704365278581,-73.6021783483011,2019
7049,45.48986545713166,-73.56473073363304,2019
7050,45.48972725318433,-73.56406286358833,2019
7051,45.450020323797766,-73.60030621290207,2019
7052,45.483005619293046,-73.56218665838242,2019
7053,45.48091406771754,-73.56846034526825,2019
7054,45.46766565386597,-73.59391784324544,2019
7055,45.47995026556018,-73.5805356502533,2019
7056,45.44826204820947,-73.57785612344742,2019
7057,45.45789352611307,-73.56752824096475,2019
7058,45.46107799010839,-73.56730699539183,2019
7059,45.45301583620112,-73.57191503047943,2019
7060,45.46300108733155,-73.57156895217486,2019
7061,45.54039620809999,-73.61681789159775,2019
7062,45.49716534003792,-73.55933010578154,2019
7063,45.54195463236575,-73.62994194030762,2019
7064,45.539983846015616,-73.6381347477436,2019
7065,45.54365085053057,-73.60565051436424,2019
7066,45.50707812811467,-73.56139540672302,2019
7067,45.50625103256782,-73.57139065861702,2019
7068,45.48753098712153,-73.56507003307343,2019
7069,45.5063713381299,-73.5642009973526,2019
7070,45.47993042065731,-73.55592101812363,2019
7071,45.49578910481176,-73.58259558677672,2019
7072,45.52303493310712,-73.56539458036421,2019
7073,45.5231943285584,-73.55584256350994,2019
7074,45.5181280865132,-73.56185138225555,2019
7075,45.58753125134183,-73.5319072008133,2019
7076,45.49122961531575,-73.58078241348267,2019
7077,45.526499983000186,-73.54575277422555,2019
7078,45.53445294687473,-73.55965197086334,2019
7079,45.50010529681542,-73.56019914150238,2019
7080,45.50501114975704,-73.57202768325806,2019
7081,45.514384629068346,-73.56173202395439,2019
7082,45.4829412691004,-73.57974171638489,2019
7083,45.515604257816335,-73.57213497161865,2019
7084,45.502812816508936,-73.57602417469025,2019
7085,45.63137963655471,-73.50685738027096,2019
7086,45.63065034476232,-73.49499464035034,2019
7087,45.64155705644063,-73.50037515163422,2019
7088,45.65140583915357,-73.50041270256041,2019
7089,45.64954588445726,-73.49191546440125,2019
7090,45.57065664170425,-73.65184217691422,2019
7091,45.57600034155425,-73.64676475524902,2019
7092,45.53972553109637,-73.67716491222382,2019
7093,45.539806548176045,-73.6872661113739,2019
7094,45.53308032414161,-73.6945965886116,2019
7095,45.54068551727877,-73.65337640047073,2019
7096,45.53830765459552,-73.6548838019371,2019
7097,45.59722114932571,-73.56279015541077,2019
7098,45.59535188887634,-73.55858981609344,2019
7099,45.49704689488635,-73.64321619272232,2019
7100,45.49404432109336,-73.65449488162994,2019
7101,45.50045094800223,-73.66142839193344,2019
7102,45.47054370043364,-73.63168001174927,2019
7103,45.43147138678842,-73.67120504379272,2019
7104,45.43498715540587,-73.67079868912697,2019
7105,45.432839840726125,-73.69349151849747,2019
7106,45.43579350588776,-73.6801904439926,2019
7107,45.43312379149661,-73.68140548467636,2019
7108,45.422451407155854,-73.601194024086,2019
7109,45.43566446235294,-73.60565185546875,2019
7110,45.415348837097696,-73.62651407718658,2019
7111,45.42612352042827,-73.65741580724716,2019
7112,45.44404309237571,-73.61375212669373,2019
7113,45.52593260934618,-73.59525293111801,2019
7114,45.492837758845226,-73.5564199090004,2019
7115,45.58917500418707,-73.53965610265732,2019
7116,45.5967964774917,-73.53517949581145,2019
7117,45.59259615276133,-73.56617510318756,2019
7118,45.58600999065885,-73.52183818817139,2019
7119,45.59280261038491,-73.51046562194824,2019
7120,45.59920617334637,-73.5122399032116,2019
7121,45.59264808020603,-73.52521777153015,2019
7122,45.58116002977833,-73.64124342799187,2019
7123,45.59089190991344,-73.64061713218689,2019
7124,45.51678269880724,-73.61142262816429,2019
7125,45.56833021674857,-73.56666326522826,2019
7126,45.57178977666956,-73.56431499123573,2019
7127,45.527650097960205,-73.61229971051216,2019
7128,45.512989627641865,-73.68249848484993,2019
7129,45.51255920872999,-73.67701068520546,2019
7130,45.50843904979172,-73.6729645729065,2019
7131,45.50463493033909,-73.70443224906921,2019
7132,45.519492499678165,-73.6851042509079,2019
7133,45.50897852206792,-73.69856357574463,2019
7134,45.52246015438048,-73.69156435132027,2019
7135,45.50622283591452,-73.71148109436035,2019
7136,45.50684315902468,-73.68175685405731,2019
7137,45.57934937043077,-73.58168095350266,2019
7138,45.587777966914885,-73.56935352087021,2019
7139,45.50282785563674,-73.52779269218445,2019
7140,45.48918571608228,-73.57190027832984,2019
7141,45.47888852807208,-73.58198940753937,2019
7142,45.45682318753668,-73.546804189682,2019
7143,45.44693448484644,-73.57219934463501,2019
7144,45.46489251773306,-73.56699787080288,2019
7145,45.453318765468914,-73.5767751932144,2019
7146,45.492222393331566,-73.56934815645218,2019
7147,45.53473935096963,-73.62076878547667,2019
7148,45.55988367688166,-73.63356828689575,2019
7149,45.56244008398078,-73.59533339738846,2019
7150,45.55188644388879,-73.74444007873535,2019
7151,45.558108953383545,-73.71959745883942,2019
7152,45.56266824826759,-73.6923623085022,2019
7153,45.56002974868339,-73.68133574724197,2019
10002,45.47822787309145,-73.56965124607086,2019
9,45.417294,-73.6443,2022
10,45.44691,-73.60363,2022
13,45.462726,-73.565959,2022
17,45.544149,-73.66752,2022
33,45.508203,-73.580112,2022
38,45.473868,-73.604538,2022
43,45.50367,-73.61848,2022
47,45.495045,-73.57783,2022
65,45.482778,-73.584621,2022
75,45.43155,-73.67112,2022
78,45.434898,-73.670819,2022
79,45.435996,-73.680111,2022
84,45.536346,-73.57131,2022
86,45.515007,-73.619788,2022
89,45.545328,-73.556352,2022
92,45.531783,-73.597793,2022
99,45.547108,-73.569367,2022
100,45.55287,-73.565631,2022
125,45.559872,-73.615541,2022
126,45.550899,-73.62108,2022
129,45.551862,-73.540228,2022
132,45.535266,-73.51398,2022
